id,pasajero_id,conductor_id,vehiculo_id,tarifa_id,estado,metodo_pago,distrito_origen,distrito_destino,direccion_origen,direccion_destino,distancia_km,duracion_min,monto_total,solicitado_en,iniciado_en,finalizado_en
7036,5388,60,60,2,finalizado,efectivo,Jesús María,Miraflores,C. de Bárbara Rubio 94 Piso 6 ,Pasadizo Ciríaco Murcia 326,4.14,11,15.02,2026-05-19 21:42:00,2026-05-19 21:50:00,2026-05-19 22:01:00
7037,6012,232,232,2,finalizado,efectivo,Surco,San Borja,Urbanización Mauricio Martorell 1 Puerta 0 ,Cuesta de Vito Montero 47,13.14,52,55.61,2026-03-08 09:32:00,2026-03-08 09:37:00,2026-03-08 10:29:00
7038,3363,280,280,1,finalizado,tarjeta,San Juan de Lurigancho,San Isidro,Urbanización Alex Falcó 45 Apt. 96 ,Camino Ceferino Soria 43,26.93,95,57.37,2026-08-26 04:44:00,2026-08-26 04:50:00,2026-08-26 06:25:00
7039,8796,138,138,2,finalizado,billetera,San Isidro,San Juan de Lurigancho,Pasadizo Ligia Gual 9 Apt. 76 ,Rambla Anabel Somoza 815 Puerta 5 ,26.43,82,70.06,2026-07-21 04:41:00,2026-07-21 04:49:00,2026-07-21 06:11:00
7040,17158,453,453,2,finalizado,efectivo,Pueblo Libre,Barranco,Camino Sabina Vilalta 12,Plaza de Gabriel Figueras 79,6.63,22,29.91,2026-04-13 09:36:00,2026-04-13 09:43:00,2026-04-13 10:05:00
7041,16990,412,412,1,finalizado,billetera,San Isidro,San Juan de Lurigancho,Alameda Celso Aroca 71,Paseo Saturnino Carro 890 Puerta 8 ,21.33,80,47.46,2026-08-17 03:58:00,2026-08-17 04:07:00,2026-08-17 05:27:00
7042,8798,588,588,1,finalizado,efectivo,San Juan de Lurigancho,Callao,Via de Cándida Mir 786 Apt. 54 ,Calle de Matías Morcillo 20 Piso 6 ,7.38,25,18.37,2026-04-29 23:30:00,2026-04-29 23:39:00,2026-04-30 00:04:00
7043,17767,134,134,2,finalizado,billetera,Callao,Magdalena,Pasadizo de Jennifer Manso 869 Puerta 3 ,Rambla de Araceli Segura 587 Piso 4 ,24.97,65,62.51,2026-03-17 13:07:00,2026-03-17 13:16:00,2026-03-17 14:21:00
7044,17977,581,581,2,finalizado,tarjeta,Magdalena,Lince,Cuesta Cebrián Jáuregui 6,Ronda de Juan Luis Tirado 71 Apt. 51 ,18.50,42,61.78,2026-05-17 07:17:00,2026-05-17 07:23:00,2026-05-17 08:05:00
7045,16233,163,163,3,finalizado,tarjeta,Surco,Magdalena,Acceso Emma Llano 67,Acceso Nando Cobo 375 Puerta 8 ,18.04,69,74.23,2026-06-18 01:27:00,2026-06-18 01:33:00,2026-06-18 02:42:00
7046,18368,479,479,2,finalizado,billetera,Jesús María,San Juan de Lurigancho,Callejón de Roberta Sotelo 72 Piso 3 ,Cañada Palmira Téllez 4 Piso 9 ,9.66,34,41.02,2026-08-05 19:48:00,2026-08-05 19:56:00,2026-08-05 20:30:00
7047,2856,79,79,2,finalizado,efectivo,Callao,La Molina,Via de Guiomar Báez 74,Urbanización de Claudio Iniesta 50,21.43,78,61.53,2026-07-03 16:59:00,2026-07-03 17:03:00,2026-07-03 18:21:00
7048,3168,208,208,2,finalizado,billetera,Miraflores,Magdalena,Camino de Encarnacion Fajardo 8,Via Isidoro Gallardo 215,27.03,91,73.81,2026-05-08 11:38:00,2026-05-08 11:41:00,2026-05-08 13:12:00
7049,11683,307,307,2,finalizado,billetera,San Borja,Barranco,Ronda de Candelas Mendoza 28,Avenida de Victoriano Castilla 3,1.84,5,9.77,2026-03-22 21:32:00,2026-03-22 21:35:00,2026-03-22 21:40:00
7050,8428,596,596,1,finalizado,billetera,Magdalena,Jesús María,Acceso de Cruz Reina 3,Calle de Jeremías Vargas 152 Piso 8 ,9.66,38,24.13,2026-04-16 12:40:00,2026-04-16 12:42:00,2026-04-16 13:20:00
7051,16729,283,283,2,finalizado,tarjeta,Lince,Surco,Ronda Macaria Lobato 63,Alameda Cosme Bernat 37 Apt. 19 ,3.32,8,17.38,2026-04-29 09:49:00,2026-04-29 09:56:00,2026-04-29 10:04:00
7052,2153,29,29,1,finalizado,billetera,Lince,Surco,Rambla de Dionisia Alvarado 60,Plaza Teodosio Marí 9,5.43,14,16.17,2026-03-18 08:30:00,2026-03-18 08:37:00,2026-03-18 08:51:00
7053,5024,130,130,3,finalizado,billetera,San Borja,Jesús María,Urbanización Primitiva Gargallo 30 Apt. 78 ,Plaza Dani Manzanares 21 Piso 7 ,5.32,14,24.67,2026-07-07 10:22:00,2026-07-07 10:29:00,2026-07-07 10:43:00
7054,13781,160,160,2,finalizado,tarjeta,Lince,Jesús María,Paseo de Eva María Vazquez 69,Pasadizo Adolfo Trillo 6 Apt. 41 ,12.42,35,46.86,2026-03-14 20:32:00,2026-03-14 20:39:00,2026-03-14 21:14:00
7055,12279,56,56,3,finalizado,billetera,Miraflores,Pueblo Libre,Calle de José Luis Salazar 24,Alameda de Zaida Alarcón 720,12.99,30,70.25,2026-08-08 08:07:00,2026-08-08 08:08:00,2026-08-08 08:38:00
7056,11229,374,374,2,finalizado,billetera,San Juan de Lurigancho,Surco,Pasaje Ramón Conesa 77 Apt. 00 ,Urbanización Rodolfo Rodrigo 802,25.55,96,73.27,2026-07-07 15:09:00,2026-07-07 15:13:00,2026-07-07 16:49:00
7057,18230,464,464,2,finalizado,tarjeta,Callao,San Isidro,Callejón de Luis Miguel Bejarano 376 Piso 5 ,Paseo Héctor Vélez 74 Apt. 76 ,3.69,8,13.41,2026-05-14 22:54:00,2026-05-14 23:02:00,2026-05-14 23:10:00
7058,15981,414,414,2,finalizado,tarjeta,Magdalena,San Juan de Lurigancho,Glorieta de Estrella Carreras 3 Apt. 44 ,Acceso de Felix Barbero 57 Puerta 7 ,23.76,75,86.34,2026-03-23 18:51:00,2026-03-23 18:59:00,2026-03-23 20:14:00
7059,4555,518,518,3,finalizado,efectivo,Callao,Jesús María,Rambla Luciano Castañeda 54,Camino de Piedad Pi 77 Puerta 3 ,17.00,41,89.40,2026-07-09 20:40:00,2026-07-09 20:49:00,2026-07-09 21:30:00
7060,15625,211,211,2,finalizado,efectivo,Pueblo Libre,Lince,Ronda Nereida Mateos 5 Apt. 24 ,C. de Hortensia Nogueira 95 Puerta 3 ,14.69,44,55.19,2026-06-06 07:54:00,2026-06-06 07:55:00,2026-06-06 08:39:00
7061,15964,353,353,3,finalizado,billetera,Miraflores,La Molina,Acceso Laura Losa 5,Paseo de Josefa Merino 80,1.46,4,18.97,2026-05-04 09:07:00,2026-05-04 09:09:00,2026-05-04 09:13:00
7062,11116,72,72,3,finalizado,billetera,Jesús María,Magdalena,Callejón Estela Saura 336 Piso 7 ,Acceso de María Manuela Ferrán 23 Puerta 2 ,12.84,35,48.79,2026-06-15 02:15:00,2026-06-15 02:16:00,2026-06-15 02:51:00
7063,9916,40,40,3,finalizado,tarjeta,Jesús María,San Isidro,Acceso Martina Avilés 35 Piso 1 ,Glorieta de Maribel Gimeno 672,25.89,98,102.59,2026-05-10 12:29:00,2026-05-10 12:37:00,2026-05-10 14:15:00
7064,7119,211,211,2,finalizado,tarjeta,La Molina,Surco,Calle Sancho Alsina 89 Puerta 2 ,Pasaje Javier Iñiguez 1 Puerta 5 ,22.38,67,59.39,2026-03-20 16:30:00,2026-03-20 16:33:00,2026-03-20 17:40:00
7065,136,519,519,1,finalizado,efectivo,La Molina,San Borja,Acceso Baudelio Cabrera 91 Apt. 08 ,Paseo Fanny Alvarez 74,25.36,60,46.90,2026-08-02 05:03:00,2026-08-02 05:06:00,2026-08-02 06:06:00
7066,4221,150,150,2,finalizado,tarjeta,San Juan de Lurigancho,Surco,Vial de Geraldo Román 657 Piso 5 ,Camino de Roque Llanos 250 Puerta 5 ,24.87,95,71.96,2026-03-07 13:19:00,2026-03-07 13:25:00,2026-03-07 15:00:00
7067,4636,398,398,2,finalizado,efectivo,Barranco,La Molina,Glorieta de Alma Pons 87,Glorieta de Liliana Osorio 57 Apt. 97 ,4.79,19,18.53,2026-05-25 03:07:00,2026-05-25 03:14:00,2026-05-25 03:33:00
7068,12911,258,258,2,finalizado,efectivo,Pueblo Libre,Magdalena,Paseo Ildefonso Pi 67,Cañada Natalia Pavón 89 Apt. 77 ,7.34,18,29.57,2026-08-29 18:58:00,2026-08-29 19:05:00,2026-08-29 19:23:00
7069,10807,515,515,1,finalizado,efectivo,Magdalena,San Juan de Lurigancho,Urbanización Jacinta Río 26 Puerta 4 ,Paseo de Clemente Marquez 83 Apt. 73 ,4.41,12,11.85,2026-03-07 11:50:00,2026-03-07 11:54:00,2026-03-07 12:06:00
7070,16315,374,374,2,finalizado,billetera,Jesús María,Barranco,Plaza de Sol Ramirez 9,Camino Ángela Barbero 592,26.02,65,86.44,2026-05-09 20:29:00,2026-05-09 20:35:00,2026-05-09 21:40:00
7071,17063,289,289,2,finalizado,tarjeta,San Isidro,Pueblo Libre,Cuesta de Abigaíl Blanch 8,Avenida de Juanita Esteban 48,10.08,33,30.68,2026-04-21 12:29:00,2026-04-21 12:34:00,2026-04-21 13:07:00
7072,4264,547,547,1,finalizado,billetera,Surco,Barranco,Pasadizo Benigno Llamas 11,Acceso Horacio Rovira 34 Piso 7 ,16.42,59,44.17,2026-05-18 20:22:00,2026-05-18 20:26:00,2026-05-18 21:25:00
7073,3037,532,532,1,finalizado,efectivo,Lince,La Molina,Avenida Tecla Oliveras 62 Piso 2 ,Calle de Cayetano Vigil 3,20.06,74,44.57,2026-05-21 22:32:00,2026-05-21 22:35:00,2026-05-21 23:49:00
7074,15935,543,543,2,finalizado,tarjeta,Lince,La Molina,Paseo Hilda Casal 55,Ronda Lorena Gelabert 2,8.85,23,25.69,2026-07-14 14:32:00,2026-07-14 14:38:00,2026-07-14 15:01:00
7075,15625,361,361,1,finalizado,efectivo,Pueblo Libre,Miraflores,Vial de Purificación Oliver 583 Apt. 77 ,Glorieta de Julia Teruel 14 Piso 8 ,25.88,76,61.76,2026-06-16 09:23:00,2026-06-16 09:25:00,2026-06-16 10:41:00
7076,3213,162,162,2,finalizado,tarjeta,San Juan de Lurigancho,San Borja,Ronda de Josep Jaén 64,Avenida de Marcelino Ropero 929 Puerta 6 ,8.63,20,24.41,2026-06-17 23:56:00,2026-06-17 23:58:00,2026-06-18 00:18:00
7077,338,565,565,2,finalizado,efectivo,San Juan de Lurigancho,Jesús María,Urbanización de Heriberto Lillo 31 Piso 7 ,Via Cintia Galván 90 Puerta 6 ,21.32,75,60.41,2026-08-01 04:11:00,2026-08-01 04:19:00,2026-08-01 05:34:00
7078,12116,283,283,3,finalizado,efectivo,Surco,San Borja,Rambla Lorenza Múgica 177 Piso 5 ,Camino de Gema Montalbán 941,10.36,34,43.50,2026-06-23 02:31:00,2026-06-23 02:36:00,2026-06-23 03:10:00
7079,11315,478,478,1,finalizado,efectivo,San Juan de Lurigancho,Pueblo Libre,Alameda de Edu Valera 91,Glorieta de Bernarda Gilabert 55,25.39,94,55.43,2026-05-15 14:22:00,2026-05-15 14:25:00,2026-05-15 15:59:00
7080,5211,462,462,1,finalizado,tarjeta,San Isidro,Surco,Avenida Teófilo Losada 96,Rambla de Román Guijarro 29,16.46,50,34.61,2026-06-22 17:05:00,2026-06-22 17:10:00,2026-06-22 18:00:00
7081,18999,323,323,4,finalizado,efectivo,Miraflores,San Juan de Lurigancho,Alameda de Zacarías Villaverde 62,Rambla María Belén Mayoral 2,12.36,30,57.16,2026-06-14 14:57:00,2026-06-14 15:01:00,2026-06-14 15:31:00
7082,19711,148,148,4,finalizado,tarjeta,Miraflores,Surco,Cuesta Donato Luna 372,Avenida de Belen Guillén 67 Puerta 8 ,24.35,86,116.74,2026-07-15 01:48:00,2026-07-15 01:52:00,2026-07-15 03:18:00
7083,724,18,18,2,finalizado,tarjeta,Pueblo Libre,San Borja,Vial de Fito Herrera 3 Puerta 9 ,Pasaje de Omar Requena 273,14.80,53,43.92,2026-07-08 02:50:00,2026-07-08 02:54:00,2026-07-08 03:47:00
7084,4269,267,267,1,finalizado,tarjeta,San Borja,Magdalena,Pasaje Dionisia Campillo 20 Apt. 78 ,Calle Leire Mendizábal 67 Piso 6 ,8.42,27,24.01,2026-05-14 18:07:00,2026-05-14 18:15:00,2026-05-14 18:42:00
7085,19653,228,228,3,finalizado,billetera,Lince,Pueblo Libre,Glorieta Ovidio Bas 313,Callejón de Francisco Javier Ayala 52,8.25,19,32.64,2026-07-17 10:38:00,2026-07-17 10:41:00,2026-07-17 11:00:00
7086,841,250,250,1,finalizado,tarjeta,Pueblo Libre,La Molina,Callejón de Clotilde Saura 84,Via Octavia Carranza 31 Piso 1 ,19.08,68,50.39,2026-03-09 09:02:00,2026-03-09 09:07:00,2026-03-09 10:15:00
7087,1989,39,39,3,finalizado,efectivo,Miraflores,Jesús María,Camino Charo Vergara 976,Vial de Luciana Martínez 41,10.14,27,39.92,2026-06-28 11:00:00,2026-06-28 11:02:00,2026-06-28 11:29:00
7088,11862,339,339,2,finalizado,efectivo,San Isidro,Miraflores,Via Miguela Pizarro 27 Piso 0 ,Avenida Blas Alcolea 4,27.40,104,78.51,2026-04-28 16:29:00,2026-04-28 16:37:00,2026-04-28 18:21:00
7089,11906,60,60,4,finalizado,efectivo,Pueblo Libre,Callao,Callejón de Glauco Fonseca 896,Vial de Virginia Mínguez 17,22.80,90,115.22,2026-04-06 01:35:00,2026-04-06 01:43:00,2026-04-06 03:13:00
7090,18278,452,452,1,finalizado,billetera,Miraflores,Magdalena,C. de Benigno Álvaro 18 Apt. 10 ,Pasaje Manuelita Puga 29 Apt. 45 ,14.14,50,32.05,2026-04-04 23:35:00,2026-04-04 23:43:00,2026-04-05 00:33:00
7091,11880,319,319,2,finalizado,billetera,Callao,San Isidro,Pasadizo Sosimo Cárdenas 679 Piso 3 ,Camino Constanza Alarcón 99,18.80,43,46.52,2026-08-08 17:09:00,2026-08-08 17:15:00,2026-08-08 17:58:00
7092,19314,298,298,2,finalizado,billetera,San Juan de Lurigancho,Callao,Avenida Gertrudis Caparrós 39,Vial de Esmeralda Villena 2,9.21,32,39.28,2026-03-24 07:58:00,2026-03-24 08:05:00,2026-03-24 08:37:00
7093,19436,134,134,2,finalizado,tarjeta,Miraflores,San Juan de Lurigancho,Avenida de Fortunato Vilalta 37 Apt. 62 ,Rambla de Paulino Bonet 54,23.83,88,68.21,2026-05-25 12:35:00,2026-05-25 12:42:00,2026-05-25 14:10:00
7094,11554,259,259,3,finalizado,tarjeta,Callao,San Borja,Urbanización de Telmo Vizcaíno 524 Piso 2 ,Pasadizo de Odalys Olivares 93 Apt. 34 ,22.24,79,86.92,2026-07-30 03:19:00,2026-07-30 03:28:00,2026-07-30 04:47:00
7095,14390,99,99,2,finalizado,tarjeta,Miraflores,Callao,Alameda Joel Echeverría 5,Paseo de Apolonia Borrás 6,18.19,62,51.72,2026-08-15 10:05:00,2026-08-15 10:08:00,2026-08-15 11:10:00
7096,6441,356,356,3,finalizado,efectivo,La Molina,San Isidro,Camino de Abilio Leiva 59,Paseo Celestina Pizarro 845 Puerta 7 ,11.37,42,49.07,2026-07-27 03:07:00,2026-07-27 03:09:00,2026-07-27 03:51:00
7097,706,38,38,2,finalizado,tarjeta,Jesús María,Surco,Camino Lupe Alsina 5 Puerta 1 ,Vial de Esperanza Frías 19,5.60,16,25.30,2026-05-14 09:30:00,2026-05-14 09:33:00,2026-05-14 09:49:00
7098,2700,439,439,2,finalizado,billetera,Callao,La Molina,Vial de Cristóbal Fuente 88,Via Hector Vallejo 7,12.37,29,32.72,2026-08-30 11:49:00,2026-08-30 11:53:00,2026-08-30 12:22:00
7099,150,30,30,1,finalizado,efectivo,Magdalena,Callao,Callejón Jose Ignacio Olmedo 9 Apt. 44 ,Via de María Pilar Zaragoza 35 Apt. 83 ,17.19,44,33.91,2026-08-31 04:28:00,2026-08-31 04:31:00,2026-08-31 05:15:00
7100,5282,447,447,2,finalizado,efectivo,San Isidro,Callao,Rambla Eleuterio Estrada 98 Apt. 84 ,Alameda Valeria Pinilla 7 Puerta 6 ,2.66,6,11.28,2026-04-25 22:47:00,2026-04-25 22:56:00,2026-04-25 23:02:00
7101,6047,442,442,2,finalizado,tarjeta,Callao,San Juan de Lurigancho,Urbanización Martin Vicente 423 Puerta 5 ,Ronda de Luciano Juan 51 Apt. 81 ,13.60,44,39.30,2026-03-31 23:58:00,2026-04-01 00:06:00,2026-04-01 00:50:00
7102,569,480,480,2,finalizado,tarjeta,Surco,Barranco,C. de Ruperta Torres 76 Piso 1 ,Cuesta de Amelia Chaparro 38,27.44,86,72.81,2026-08-02 10:53:00,2026-08-02 10:57:00,2026-08-02 12:23:00
7103,17677,226,226,1,finalizado,billetera,Callao,San Isidro,Cuesta Milagros Castrillo 70,C. de Nydia Tur 77 Puerta 1 ,12.61,28,24.87,2026-06-28 04:10:00,2026-06-28 04:13:00,2026-06-28 04:41:00
7104,2005,110,110,3,finalizado,efectivo,Magdalena,Callao,Camino Elodia Palacios 92,Pasaje Dora Valero 654,14.07,44,55.24,2026-05-28 23:52:00,2026-05-28 23:53:00,2026-05-29 00:37:00
7105,11475,146,146,1,finalizado,efectivo,Callao,Jesús María,Rambla Fernando Fonseca 7 Apt. 60 ,Cañada Ruperta Mateos 120 Piso 3 ,17.96,63,39.51,2026-04-19 14:11:00,2026-04-19 14:16:00,2026-04-19 15:19:00
7106,11404,98,98,1,finalizado,billetera,Surco,Miraflores,Urbanización de Clara Cueto 73 Puerta 3 ,Pasadizo Tiburcio Estevez 985,22.71,61,44.23,2026-03-12 13:19:00,2026-03-12 13:27:00,2026-03-12 14:28:00
7107,16530,53,53,1,finalizado,efectivo,San Isidro,Lince,Callejón Elisabet Martín 441 Piso 2 ,Callejón de Florentina Blanes 86 Piso 1 ,17.49,61,38.49,2026-03-30 02:51:00,2026-03-30 02:53:00,2026-03-30 03:54:00
7108,9922,523,523,3,finalizado,efectivo,Lince,Miraflores,Acceso Rolando Pérez 6,Callejón de Fátima Casal 83,27.24,63,89.47,2026-04-14 22:07:00,2026-04-14 22:09:00,2026-04-14 23:12:00
7109,14930,170,170,3,finalizado,tarjeta,Surco,Magdalena,Alameda Reynaldo Sainz 58,Cuesta Cecilio León 8,23.69,56,79.40,2026-07-04 02:13:00,2026-07-04 02:14:00,2026-07-04 03:10:00
7110,19302,62,62,4,finalizado,tarjeta,Pueblo Libre,Miraflores,Glorieta de Nereida Juliá 462,Calle de Ruperta Martín 7,13.73,31,61.00,2026-05-06 03:45:00,2026-05-06 03:52:00,2026-05-06 04:23:00
7111,19672,253,253,2,finalizado,efectivo,San Borja,San Isidro,Rambla Rosalía Escobar 8,Ronda de Emilia Morcillo 54 Puerta 7 ,8.82,34,39.38,2026-08-07 18:30:00,2026-08-07 18:32:00,2026-08-07 19:06:00
7112,3962,33,33,1,finalizado,tarjeta,Magdalena,San Juan de Lurigancho,Plaza de Marisela Portero 75,Ronda Florina Jimenez 5 Apt. 53 ,4.48,12,14.31,2026-04-10 08:26:00,2026-04-10 08:31:00,2026-04-10 08:43:00
7113,7846,326,326,3,finalizado,tarjeta,La Molina,Magdalena,Plaza de Manolo Alvarado 29 Piso 4 ,Avenida de Nazaret Velasco 571,16.37,52,94.98,2026-03-24 09:06:00,2026-03-24 09:07:00,2026-03-24 09:59:00
7114,9869,67,67,3,finalizado,tarjeta,San Juan de Lurigancho,Surco,Cuesta de Dominga Chamorro 296 Apt. 13 ,Calle María Luisa Carreras 8 Piso 6 ,24.67,96,99.31,2026-08-18 05:41:00,2026-08-18 05:47:00,2026-08-18 07:23:00
7115,11063,58,58,2,finalizado,efectivo,La Molina,San Borja,Rambla de Adelia Olivares 3,Calle de Eutropio Acedo 358 Piso 9 ,26.43,89,72.30,2026-05-23 13:52:00,2026-05-23 13:56:00,2026-05-23 15:25:00
7116,12359,592,592,3,finalizado,tarjeta,Barranco,Callao,Ronda de Mauricio Ruano 31,C. Pascual Figueras 46,6.38,22,30.34,2026-08-24 05:29:00,2026-08-24 05:38:00,2026-08-24 06:00:00
7117,17870,36,36,4,finalizado,tarjeta,San Isidro,San Juan de Lurigancho,Cuesta de Angélica Murcia 41,Glorieta Armando Moliner 43 Puerta 9 ,26.38,82,191.06,2026-07-13 09:14:00,2026-07-13 09:23:00,2026-07-13 10:45:00
7118,15479,359,359,2,finalizado,tarjeta,San Borja,Lince,Avenida Perla Alcalde 59,Vial Filomena Lopez 190,27.51,82,71.63,2026-03-31 21:33:00,2026-03-31 21:41:00,2026-03-31 23:03:00
7119,1106,444,444,3,finalizado,tarjeta,Jesús María,San Isidro,Rambla de Griselda Olivares 31 Apt. 97 ,Rambla Nidia Bastida 14,2.76,10,17.88,2026-08-16 04:01:00,2026-08-16 04:03:00,2026-08-16 04:13:00
7120,7669,177,177,3,finalizado,billetera,San Juan de Lurigancho,Lince,Pasaje de Tamara Nogués 71 Piso 3 ,Pasaje Samanta Cabanillas 94,1.76,4,13.23,2026-03-13 00:20:00,2026-03-13 00:24:00,2026-03-13 00:28:00
7121,694,400,400,2,finalizado,efectivo,San Borja,Magdalena,Avenida Teresa Fernandez 3 Apt. 32 ,Cuesta Celestina Villa 2 Apt. 55 ,9.83,36,31.27,2026-08-30 06:23:00,2026-08-30 06:25:00,2026-08-30 07:01:00
7122,17063,479,479,4,finalizado,tarjeta,Miraflores,San Juan de Lurigancho,Acceso Baldomero Báez 61,Camino de Nacho Bustamante 63 Puerta 2 ,25.83,76,183.67,2026-07-18 20:36:00,2026-07-18 20:38:00,2026-07-18 21:54:00
7123,3259,252,252,1,finalizado,tarjeta,La Molina,Magdalena,Acceso Adora Gibert 1 Apt. 95 ,Glorieta Águeda Madrigal 902 Apt. 99 ,9.63,34,27.71,2026-08-17 19:01:00,2026-08-17 19:07:00,2026-08-17 19:41:00
7124,13070,307,307,3,finalizado,efectivo,Surco,Jesús María,Pasaje de Sara Fortuny 72 Apt. 71 ,Alameda Sandra Carbonell 56,8.72,30,38.50,2026-05-26 06:44:00,2026-05-26 06:49:00,2026-05-26 07:19:00
7125,17507,425,425,3,finalizado,efectivo,San Isidro,Barranco,Callejón de Chema Fiol 86,Cuesta Jessica López 25 Apt. 31 ,16.88,58,67.02,2026-07-04 04:18:00,2026-07-04 04:20:00,2026-07-04 05:18:00
7126,5217,194,194,1,finalizado,tarjeta,Surco,Pueblo Libre,Vial de Leonardo Menendez 5,Urbanización de Bárbara Bustos 48,9.75,27,25.77,2026-06-19 18:34:00,2026-06-19 18:36:00,2026-06-19 19:03:00
7127,13488,473,473,2,finalizado,efectivo,Pueblo Libre,Callao,Pasaje Evangelina Baena 84 Apt. 10 ,Glorieta de Celia Alberola 9,6.30,19,20.71,2026-08-13 05:55:00,2026-08-13 05:57:00,2026-08-13 06:16:00
7128,16141,402,402,1,finalizado,billetera,Callao,San Juan de Lurigancho,Ronda de Aarón Rosell 17,Glorieta Filomena Pi 1 Piso 9 ,4.00,10,10.90,2026-03-30 10:51:00,2026-03-30 10:55:00,2026-03-30 11:05:00
7129,18731,456,456,1,finalizado,efectivo,Pueblo Libre,Surco,Pasadizo Alonso Company 20,Alameda Aránzazu Carpio 846 Puerta 6 ,19.05,59,39.70,2026-08-19 16:25:00,2026-08-19 16:33:00,2026-08-19 17:32:00
7130,1698,60,60,2,finalizado,billetera,La Molina,Miraflores,Ronda Horacio Ureña 395 Piso 2 ,Cuesta de Faustino Bermejo 7 Puerta 5 ,4.97,13,16.87,2026-08-12 02:08:00,2026-08-12 02:16:00,2026-08-12 02:29:00
7131,12589,6,6,3,finalizado,billetera,La Molina,Jesús María,Ronda Félix Luna 53 Piso 0 ,Calle Joel Egea 334 Puerta 3 ,1.90,7,14.86,2026-05-08 01:50:00,2026-05-08 01:56:00,2026-05-08 02:03:00
7132,12113,405,405,1,finalizado,billetera,Surco,Lince,Acceso de Haydée Bru 976,Acceso Jessica Arranz 95 Apt. 55 ,15.05,33,28.81,2026-03-01 16:18:00,2026-03-01 16:25:00,2026-03-01 16:58:00
7133,363,161,161,3,finalizado,tarjeta,Miraflores,San Borja,Cañada de Florentina Oller 277,Cañada de Esperanza Santana 385,13.53,43,53.73,2026-08-13 17:07:00,2026-08-13 17:11:00,2026-08-13 17:54:00
7134,16247,118,118,2,finalizado,tarjeta,Callao,San Isidro,Acceso de Porfirio Ferrández 19,Plaza de María Manuela Casals 95 Apt. 60 ,23.23,68,60.94,2026-05-03 02:49:00,2026-05-03 02:54:00,2026-05-03 04:02:00
7135,7352,140,140,1,finalizado,efectivo,Miraflores,Lince,Callejón de Raimundo Silva 66 Piso 8 ,Camino de Abigaíl Verdugo 69 Puerta 3 ,21.60,48,39.76,2026-08-29 10:57:00,2026-08-29 11:05:00,2026-08-29 11:53:00
7136,14684,58,58,1,finalizado,efectivo,Jesús María,La Molina,Calle Encarnacion Sebastián 124 Piso 3 ,Alameda María Pilar Ariño 92 Apt. 96 ,4.53,16,15.58,2026-04-28 07:49:00,2026-04-28 07:55:00,2026-04-28 08:11:00
7137,8871,265,265,2,finalizado,tarjeta,San Borja,La Molina,Pasadizo Silvio Gutiérrez 47 Piso 7 ,Cañada de Candelas Ibarra 8,5.77,13,18.03,2026-06-24 14:23:00,2026-06-24 14:24:00,2026-06-24 14:37:00
7138,1017,124,124,3,finalizado,efectivo,San Isidro,Lince,Plaza Tamara Mateu 512,Pasadizo Asdrubal Lillo 895,2.59,9,25.65,2026-07-16 17:58:00,2026-07-16 18:04:00,2026-07-16 18:13:00
7139,4689,496,496,1,finalizado,efectivo,Miraflores,San Isidro,C. Dora Serra 422,Alameda de Ezequiel Ruano 38,5.19,16,13.71,2026-05-20 16:23:00,2026-05-20 16:32:00,2026-05-20 16:48:00
7140,15852,148,148,2,finalizado,billetera,Surco,Miraflores,Ronda Lara López 50,Ronda Zaira Contreras 51,22.83,66,59.72,2026-04-09 03:38:00,2026-04-09 03:44:00,2026-04-09 04:50:00
7141,14198,436,436,2,finalizado,billetera,San Juan de Lurigancho,Magdalena,Ronda Domitila Villalobos 35 Apt. 07 ,Rambla de Roberta Arce 22 Piso 3 ,9.59,29,28.69,2026-07-11 20:54:00,2026-07-11 21:02:00,2026-07-11 21:31:00
7142,11231,460,460,1,finalizado,billetera,Barranco,Jesús María,Alameda de Carmelo Cerdá 71 Piso 2 ,Vial Miguela Montesinos 4 Apt. 50 ,12.89,42,28.68,2026-03-06 17:18:00,2026-03-06 17:19:00,2026-03-06 18:01:00
7143,11359,460,460,3,finalizado,efectivo,San Isidro,Callao,Cuesta Candelario Zurita 9 Piso 6 ,Paseo María Dolores Coll 602 Piso 2 ,24.02,81,91.29,2026-06-04 00:22:00,2026-06-04 00:25:00,2026-06-04 01:46:00
7144,15026,113,113,1,finalizado,efectivo,Barranco,Lince,Urbanización Lina Salazar 72 Piso 5 ,Cañada de Julia Correa 24,14.94,34,28.93,2026-03-29 13:16:00,2026-03-29 13:24:00,2026-03-29 13:58:00
7145,16617,61,61,2,finalizado,billetera,Jesús María,Lince,Pasadizo de Roberto Huerta 84 Puerta 8 ,C. Hilda Domínguez 29,12.60,30,45.05,2026-05-11 18:20:00,2026-05-11 18:27:00,2026-05-11 18:57:00
7146,14768,88,88,2,finalizado,efectivo,Jesús María,San Isidro,Glorieta de Benigno Benítez 93 Piso 6 ,Cañada de Ángel Robledo 13,23.55,93,93.70,2026-05-27 08:40:00,2026-05-27 08:48:00,2026-05-27 10:21:00
