id,viaje_id,orden,distrito,direccion,latitud,longitud,llegada_en
1589,2843,1,Pueblo Libre,Camino de Blas Núñez 78 Piso 9 ,-12.169811,-77.048176,2026-05-18 03:46:00
1590,2843,2,Magdalena,Plaza de Clarisa Lumbreras 54 Puerta 0 ,-12.080495,-77.137356,2026-06-13 07:33:00
1591,2844,1,Callao,Via de Gala Perea 85 Apt. 20 ,-12.025389,-76.998263,2026-06-16 15:54:00
1592,2845,1,Surco,Callejón Joan Pastor 14,-12.056323,-76.955689,2026-03-27 12:16:00
1593,2851,1,Jesús María,Rambla de Eric Gilabert 533 Piso 8 ,-12.160160,-77.089978,2026-07-31 22:36:00
1594,2854,1,Surco,Alameda de Eli Sierra 26,-12.048160,-77.018491,2026-05-22 18:15:00
1595,2855,1,Barranco,Calle Venceslás Lluch 55,-12.108977,-77.013130,2026-03-30 17:21:00
1596,2856,1,Surco,Ronda de Germán Álvaro 94,-12.006841,-76.966972,2026-08-01 16:37:00
1597,2857,1,San Isidro,Rambla de Santos Sedano 69 Apt. 26 ,-12.185513,-77.039814,2026-05-07 06:14:00
1598,2858,1,Pueblo Libre,Avenida Trini Marin 92 Piso 2 ,-12.149364,-77.005158,2026-06-16 00:00:00
1599,2859,1,Lince,Avenida de Ricarda Clavero 26,-12.085326,-77.000858,2026-08-12 22:11:00
1600,2861,1,Miraflores,Acceso de Yésica Blázquez 934,-12.019950,-77.048794,2026-06-02 08:25:00
1601,2862,1,Magdalena,Pasaje Piedad Batalla 34 Apt. 75 ,-12.037899,-77.108966,2026-04-20 06:02:00
1602,2862,2,Callao,Pasaje de Florina Tamarit 120 Piso 8 ,-12.137813,-77.137609,2026-08-28 22:52:00
1603,2864,1,San Juan de Lurigancho,Cuesta de Juanita Gracia 704 Puerta 2 ,-12.162860,-77.063395,2026-07-18 05:54:00
1604,2865,1,San Isidro,Calle Borja Alsina 48 Puerta 6 ,-11.958647,-76.958242,2026-06-10 23:45:00
1605,2866,1,San Isidro,Alameda Ale Bonilla 55 Piso 5 ,-12.110248,-76.903956,2026-03-26 16:40:00
1606,2873,1,Barranco,Cuesta Victoria Losada 43,-11.959745,-77.030462,2026-07-05 11:44:00
1607,2874,1,La Molina,Pasadizo de Azahar Pallarès 93,-12.088327,-77.113744,2026-07-11 10:41:00
1608,2874,2,San Juan de Lurigancho,Via de Amor Sevilla 8 Apt. 11 ,-12.104553,-77.032837,2026-07-27 18:23:00
1609,2875,1,Surco,Ronda Zoraida Moraleda 87,-12.070759,-76.921416,2026-08-10 21:38:00
1610,2876,1,Miraflores,Rambla de Sol Laguna 9,-12.188493,-76.910518,2026-04-23 16:52:00
1611,2878,1,San Juan de Lurigancho,Rambla Tadeo Campillo 78,-12.084620,-76.906134,2026-06-08 00:57:00
1612,2878,2,Jesús María,Paseo Octavio Cabezas 94,-12.076253,-77.011334,2026-07-21 13:40:00
1613,2879,1,Surco,Acceso Apolinar Martín 9 Piso 0 ,-12.161471,-76.967576,2026-07-25 18:03:00
1614,2880,1,Pueblo Libre,Paseo Augusto Figuerola 58,-12.133869,-77.035384,2026-03-10 00:44:00
1615,2882,1,Lince,Urbanización de Eustaquio Montero 72 Piso 4 ,-11.965802,-77.098074,2026-04-10 20:09:00
1616,2883,1,Magdalena,Camino de Poncio Abella 949 Puerta 8 ,-12.110099,-76.979273,2026-05-31 20:56:00
1617,2886,1,Lince,Vial Maxi Tirado 675 Puerta 4 ,-12.047405,-77.091353,2026-04-07 03:10:00
1618,2886,2,Magdalena,Urbanización de Reyes Calvet 76 Puerta 1 ,-12.035743,-77.034404,2026-06-30 23:45:00
1619,2887,1,Surco,Camino Marina Lobo 116 Piso 5 ,-12.010448,-76.936238,2026-03-30 00:43:00
1620,2892,1,Surco,Avenida Anita Araujo 95 Apt. 10 ,-12.060495,-76.959934,2026-04-08 16:44:00
1621,2892,2,La Molina,Camino Seve Ballester 38 Apt. 96 ,-12.127217,-77.118865,2026-03-20 00:22:00
1622,2893,1,Callao,Acceso de Ester Acosta 322 Piso 2 ,-12.187148,-76.964618,2026-04-13 20:31:00
1623,2895,1,San Juan de Lurigancho,Plaza Espiridión Quero 37 Puerta 9 ,-12.174202,-77.039395,2026-04-22 16:04:00
1624,2896,1,Magdalena,Vial de Bárbara Canals 2 Apt. 25 ,-12.042994,-77.122828,2026-05-11 00:16:00
1625,2896,2,Barranco,Avenida Jesús Espada 78 Apt. 33 ,-12.096776,-77.112121,2026-03-29 18:53:00
1626,2899,1,Pueblo Libre,Cañada de Maximiliano Salcedo 62,-12.106345,-77.015138,2026-07-31 09:38:00
1627,2899,2,Callao,Cañada de Elena Bautista 13 Apt. 05 ,-11.952391,-76.925061,2026-04-22 11:35:00
1628,2900,1,Barranco,Pasadizo Javiera Rius 98,-11.979167,-76.912931,2026-04-24 12:28:00
1629,2902,1,Jesús María,Glorieta Eustaquio Abascal 4 Piso 8 ,-12.026248,-77.086410,2026-06-30 10:28:00
1630,2902,2,San Isidro,Pasaje Raquel Larrea 52 Apt. 78 ,-12.091819,-77.106379,2026-04-29 19:37:00
1631,2904,1,Jesús María,Pasaje Bernabé Arco 91,-12.071265,-77.105700,2026-04-19 05:33:00
1632,2905,1,Barranco,Ronda Edgardo Vaquero 135 Piso 8 ,-11.991948,-77.009068,2026-06-16 08:24:00
1633,2907,1,Magdalena,C. Maximiliano Cuevas 1,-12.075502,-77.060039,2026-03-02 13:58:00
1634,2911,1,Surco,Ronda Florina Andres 195 Puerta 0 ,-12.179796,-76.978370,2026-05-24 01:46:00
1635,2911,2,Surco,Via Andrés Salgado 89,-11.960516,-77.015304,2026-06-09 15:46:00
1636,2912,1,Lince,Pasaje Marc Vaquero 71 Puerta 1 ,-11.970734,-77.004016,2026-08-31 12:10:00
1637,2913,1,San Borja,Pasadizo Adriana Corral 59,-12.171802,-76.917856,2026-04-06 06:28:00
1638,2915,1,Barranco,Cuesta Joaquina Carro 503 Apt. 37 ,-12.067285,-76.953459,2026-04-08 05:08:00
1639,2916,1,Pueblo Libre,Via de Pascual Moles 514,-11.953967,-77.069623,2026-06-04 15:08:00
1640,2917,1,Miraflores,Paseo de Severino Iglesia 89,-12.177679,-76.963122,2026-06-12 08:33:00
1641,2923,1,Jesús María,Rambla Rosa María Borrego 261,-12.070250,-76.957780,2026-04-16 23:19:00
1642,2924,1,Magdalena,Avenida Humberto Peralta 22 Piso 1 ,-12.010880,-77.046319,2026-07-21 15:42:00
1643,2925,1,Magdalena,Calle Felicia Díaz 58 Apt. 07 ,-11.987578,-77.111409,2026-03-09 01:27:00
1644,2926,1,San Borja,Avenida Rafaela Acero 4 Puerta 7 ,-11.985035,-77.043687,2026-04-25 00:34:00
1645,2928,1,Miraflores,Avenida de Sofía Carrión 348,-12.011491,-77.068471,2026-06-23 10:36:00
1646,2929,1,San Isidro,Callejón Calista Samper 99 Apt. 82 ,-12.066763,-77.148777,2026-03-31 11:39:00
1647,2931,1,Miraflores,Camino de José Antonio Prat 67,-12.098165,-77.100044,2026-05-15 00:25:00
1648,2932,1,San Isidro,Cuesta de Visitación Reyes 8 Apt. 97 ,-12.127602,-77.012467,2026-04-05 15:35:00
1649,2932,2,Magdalena,Ronda Ariel Barberá 2 Puerta 3 ,-12.023018,-77.084472,2026-08-05 19:01:00
1650,2935,1,San Isidro,Cuesta de Reina Román 91,-11.969148,-76.967685,2026-04-08 01:20:00
1651,2936,1,San Isidro,C. de Celestina Salamanca 6 Piso 2 ,-12.158175,-77.058563,2026-07-28 13:55:00
1652,2937,1,Magdalena,Rambla Carmen Pedro 28,-11.988916,-76.918516,2026-06-21 13:41:00
1653,2937,2,Pueblo Libre,Ronda Valerio Barba 422 Apt. 17 ,-11.962150,-76.945425,2026-07-25 21:45:00
1654,2939,1,Jesús María,Camino de Tomás Verdugo 92,-12.002621,-77.050824,2026-07-04 21:02:00
1655,2939,2,Miraflores,Acceso Dominga Hervás 6,-12.125532,-77.145663,2026-06-10 14:09:00
1656,2940,1,San Juan de Lurigancho,Pasadizo Amanda Estrada 68,-11.981003,-77.139981,2026-06-27 04:06:00
1657,2940,2,Surco,C. Amílcar Gascón 41,-12.103676,-77.045927,2026-08-09 16:56:00
1658,2942,1,Magdalena,Pasadizo de Poncio Pera 26 Apt. 36 ,-12.100934,-77.014555,2026-03-23 06:20:00
1659,2942,2,San Borja,Ronda de Esther Barreda 6 Apt. 56 ,-12.068267,-76.938179,2026-05-12 02:20:00
1660,2944,1,Magdalena,Pasadizo de Bienvenida Sarabia 92,-12.192423,-77.062474,2026-06-28 17:02:00
1661,2951,1,San Borja,Acceso de Guillermo Pinilla 15 Apt. 33 ,-12.134716,-77.079410,2026-07-11 21:02:00
1662,2951,2,Pueblo Libre,Pasadizo Carmelo Iglesias 334 Puerta 0 ,-12.037492,-77.146481,2026-03-13 22:54:00
1663,2952,1,La Molina,Rambla Febe Farré 35 Puerta 1 ,-12.177869,-77.034130,2026-03-13 12:13:00
1664,2959,1,Magdalena,Vial Marciano Corbacho 17,-12.120903,-76.985193,2026-07-25 03:17:00
1665,2960,1,San Isidro,Calle de Cayetano Boada 18,-12.044808,-77.043845,2026-03-28 18:20:00
1666,2960,2,Magdalena,Avenida Marianela Mata 86 Puerta 6 ,-12.049131,-76.989650,2026-06-26 02:56:00
1667,2963,1,Surco,Camino Baudelio Godoy 59 Puerta 8 ,-12.132864,-77.125891,2026-07-15 02:14:00
1668,2963,2,Barranco,Vial Eugenio Alcázar 88,-12.050502,-76.981497,2026-06-19 01:55:00
1669,2964,1,San Borja,Vial Moreno Pera 22 Puerta 5 ,-12.093238,-77.006821,2026-05-08 16:17:00
1670,2964,2,San Isidro,Plaza Wilfredo Gordillo 446 Puerta 3 ,-12.015095,-76.998155,2026-03-07 11:14:00
1671,2966,1,Pueblo Libre,Acceso de Carmela Raya 75 Apt. 94 ,-11.979254,-77.045332,2026-05-24 18:41:00
1672,2966,2,San Isidro,Via Cintia Collado 4,-12.146760,-76.968280,2026-05-16 16:00:00
1673,2973,1,La Molina,Urbanización de Lucho Grande 5 Apt. 22 ,-12.158986,-76.952989,2026-08-16 22:19:00
1674,2977,1,San Isidro,Plaza Aureliano Pareja 799,-11.957571,-76.913955,2026-06-10 09:23:00
1675,2977,2,Callao,Pasaje de Albano González 4,-12.131935,-76.981605,2026-05-02 16:47:00
1676,2979,1,San Borja,Callejón de Joan Asenjo 805 Apt. 16 ,-12.136431,-76.961546,2026-08-31 11:26:00
1677,2979,2,Surco,Pasadizo de Amelia Casares 71 Puerta 5 ,-12.067932,-76.949857,2026-06-07 06:08:00
1678,2982,1,Lince,Cuesta de Balduino Rosa 5,-12.185602,-76.983950,2026-03-13 23:56:00
1679,2985,1,Miraflores,Urbanización Jenny Sans 52,-12.104373,-76.920273,2026-03-25 06:46:00
1680,2989,1,San Juan de Lurigancho,Vial de Joaquín Canales 4,-12.008048,-76.906208,2026-08-05 11:11:00
1681,2989,2,Lince,Camino Hernán Serrano 958,-12.140651,-77.077052,2026-06-17 08:03:00
1682,2990,1,Surco,Cañada Zoraida García 16,-12.021516,-76.963559,2026-08-17 17:04:00
1683,2992,1,Pueblo Libre,Paseo Chema Gallego 75 Puerta 7 ,-12.065085,-77.107441,2026-07-16 15:15:00
1684,2996,1,Lince,Via Victor Cortés 63,-12.181933,-77.124149,2026-06-25 20:47:00
1685,2997,1,San Borja,Cuesta de Reyna Sarmiento 79 Puerta 0 ,-12.128633,-76.960730,2026-03-18 06:12:00
1686,2998,1,San Borja,Callejón Ernesto Alberto 39 Puerta 1 ,-12.034943,-77.131540,2026-08-17 22:22:00
1687,2999,1,San Borja,Callejón Osvaldo Pascual 872 Apt. 40 ,-12.128221,-76.956348,2026-08-05 17:04:00
1688,3002,1,San Borja,Callejón Marina Piñeiro 134,-12.155902,-76.952505,2026-08-02 09:00:00
1689,3003,1,Magdalena,Pasaje de Reyna Vigil 87 Puerta 8 ,-12.111775,-77.031408,2026-06-01 03:24:00
1690,3003,2,La Molina,Pasadizo de Jose Miguel Estrada 94 Puerta 6 ,-12.101260,-76.903574,2026-05-20 03:56:00
1691,3004,1,Pueblo Libre,Ronda Ruben Pedrero 3,-12.091792,-77.003975,2026-06-12 06:10:00
1692,3005,1,Callao,Paseo de Noemí Abad 55,-11.994807,-77.004579,2026-05-15 02:17:00
1693,3008,1,San Borja,Plaza Delfina Garriga 39,-11.984584,-77.005335,2026-06-07 10:41:00
1694,3010,1,San Borja,Rambla Emilia Salcedo 57 Apt. 99 ,-12.116639,-76.938828,2026-06-07 21:02:00
1695,3010,2,Jesús María,Acceso de Toribio Verdugo 382 Apt. 28 ,-12.107038,-77.147520,2026-05-17 02:32:00
1696,3012,1,San Borja,Cañada Jessica Boix 614,-11.978883,-76.958975,2026-07-01 09:47:00
1697,3012,2,Callao,Ronda de Paloma Madrid 45 Apt. 99 ,-11.969196,-77.120905,2026-06-10 19:44:00
1698,3016,1,Miraflores,Cuesta Melania Bernad 69 Puerta 8 ,-12.000648,-76.996048,2026-08-11 09:22:00
1699,3018,1,Callao,C. de Gastón Izquierdo 459,-11.967954,-76.980647,2026-03-01 09:12:00
1700,3018,2,Pueblo Libre,C. de Palmira Beltran 916 Puerta 5 ,-12.147992,-76.961062,2026-08-26 16:32:00
1701,3019,1,Barranco,Callejón de Roberto Vallejo 7 Apt. 70 ,-12.037934,-77.058770,2026-04-20 16:24:00
1702,3020,1,La Molina,Acceso Goyo Morcillo 85 Piso 3 ,-11.956960,-76.932744,2026-08-04 11:38:00
1703,3022,1,Pueblo Libre,Ronda de Chuy Salmerón 43 Piso 5 ,-11.980337,-77.053143,2026-03-06 03:30:00
1704,3026,1,Magdalena,Plaza de Jordán Pinedo 937 Piso 6 ,-11.966922,-77.147513,2026-06-05 11:37:00
1705,3027,1,San Juan de Lurigancho,Rambla de Delia Millán 472,-12.182008,-77.086643,2026-08-08 00:12:00
1706,3027,2,San Isidro,Pasaje de Pastor Coronado 47 Piso 2 ,-12.069819,-76.958891,2026-08-15 02:37:00
1707,3028,1,Magdalena,Cuesta Julio César Pablo 4 Puerta 2 ,-12.161464,-76.986434,2026-08-09 05:29:00
1708,3033,1,Magdalena,Plaza de Vinicio Manso 96 Puerta 6 ,-12.197628,-77.043488,2026-06-16 03:29:00
1709,3033,2,La Molina,Paseo de Mohamed Diego 638 Piso 7 ,-12.198458,-76.942314,2026-06-04 18:16:00
1710,3034,1,La Molina,Cuesta Gracia Quintana 6,-12.053925,-76.962691,2026-03-25 11:06:00
1711,3035,1,Jesús María,Glorieta Fausto Porcel 16,-12.088673,-76.935238,2026-03-04 15:40:00
1712,3036,1,Lince,Alameda de Natalia Vélez 17 Apt. 77 ,-11.971363,-77.017800,2026-04-29 05:19:00
1713,3036,2,Jesús María,Camino de Azahar Nicolau 335 Apt. 25 ,-11.958862,-77.135170,2026-04-11 05:38:00
1714,3041,1,Lince,Callejón Flavio Parra 7 Puerta 6 ,-11.952374,-77.110459,2026-03-24 02:58:00
1715,3044,1,Magdalena,Acceso Chus Mate 13,-12.083545,-77.129491,2026-04-21 06:38:00
1716,3044,2,Surco,Ronda de Iris Martin 9,-12.191082,-77.140210,2026-03-17 06:05:00
1717,3046,1,Magdalena,Via de Úrsula Vallés 35 Piso 2 ,-12.199925,-76.995777,2026-04-08 07:50:00
1718,3048,1,Surco,Pasadizo de Angelina Villanueva 38 Apt. 45 ,-12.044240,-77.019136,2026-07-23 06:08:00
1719,3049,1,Surco,Via Faustino Elorza 42,-11.953673,-77.035850,2026-05-31 18:05:00
1720,3051,1,Miraflores,Camino Lucía Saldaña 997,-12.109141,-77.077930,2026-05-16 04:48:00
1721,3056,1,Magdalena,Pasaje de Blas Badía 89 Puerta 8 ,-12.098090,-77.033600,2026-08-25 03:47:00
1722,3057,1,Callao,Paseo de Evelia Pintor 42 Apt. 23 ,-12.103477,-77.037375,2026-08-20 04:23:00
1723,3060,1,San Borja,Alameda Patricia González 625 Puerta 8 ,-12.086786,-77.072197,2026-07-01 10:55:00
1724,3066,1,Barranco,Pasaje Miguela Berenguer 89,-12.131982,-76.983485,2026-08-16 16:46:00
1725,3068,1,Callao,Via Ruperta Expósito 431,-12.071027,-77.118690,2026-08-30 04:19:00
1726,3072,1,Miraflores,Glorieta de Gala González 72,-12.162799,-77.034948,2026-05-23 07:15:00
1727,3073,1,Lince,Cañada Jose Miguel Valbuena 50,-11.971224,-77.102283,2026-08-09 13:20:00
1728,3074,1,Lince,Acceso Plácido Luís 77,-12.164682,-77.056920,2026-04-23 07:58:00
1729,3075,1,San Borja,Via Melania Menéndez 16 Puerta 2 ,-12.109138,-77.023976,2026-03-21 08:39:00
1730,3077,1,Callao,Acceso de Francisco Jose Villar 248 Apt. 07 ,-12.192665,-76.908912,2026-07-06 01:28:00
1731,3077,2,Pueblo Libre,Alameda de Juan Pinilla 363 Puerta 4 ,-11.984758,-76.928621,2026-08-09 19:22:00
1732,3079,1,San Isidro,Plaza de Salvador Oller 25,-12.130886,-77.088870,2026-03-23 10:04:00
1733,3083,1,Magdalena,Paseo de Reyes Peralta 5,-12.077420,-77.028504,2026-03-11 21:19:00
1734,3084,1,Lince,Cañada de Ismael Alfaro 3 Apt. 71 ,-11.975495,-76.976866,2026-04-01 17:26:00
1735,3084,2,Callao,Plaza Ernesto Villalonga 73 Apt. 78 ,-11.961513,-77.013791,2026-05-29 22:41:00
1736,3085,1,Magdalena,Alameda Juliana Fortuny 315,-12.071019,-76.919587,2026-08-08 07:56:00
1737,3087,1,La Molina,Cañada Nacho Narváez 90,-12.069569,-76.952129,2026-07-08 17:47:00
1738,3087,2,San Isidro,Acceso Odalys Armengol 8,-12.145136,-77.034825,2026-07-30 22:26:00
1739,3088,1,Barranco,Pasaje Dora Ocaña 54,-12.051951,-77.001117,2026-03-09 08:51:00
1740,3090,1,Barranco,Callejón de Dolores Anglada 427,-12.064108,-77.038628,2026-04-12 16:11:00
1741,3091,1,La Molina,Acceso de Leticia Tamayo 35 Piso 4 ,-12.043550,-77.127208,2026-07-10 14:12:00
1742,3091,2,La Molina,Callejón Hortensia Cano 2 Apt. 88 ,-12.126550,-76.978589,2026-06-04 17:24:00
1743,3093,1,San Isidro,Acceso de Celso Ferrándiz 826 Puerta 9 ,-12.181682,-76.908874,2026-06-16 20:19:00
1744,3093,2,Barranco,Pasaje Sebastián Domínguez 60 Apt. 37 ,-12.102258,-77.021735,2026-05-28 05:27:00
1745,3097,1,San Borja,Glorieta Constanza Villanueva 214 Puerta 9 ,-12.175688,-77.141441,2026-07-09 04:44:00
1746,3097,2,Surco,Calle de Manuelita Castells 98 Apt. 20 ,-12.123299,-76.975084,2026-08-10 21:04:00
1747,3102,1,Lince,Camino de Clementina Vara 14,-12.180842,-77.073770,2026-05-28 00:12:00
1748,3102,2,La Molina,Callejón Lucila Oliva 82 Apt. 94 ,-11.964252,-77.138912,2026-07-03 13:15:00
1749,3107,1,Jesús María,Pasaje de Jenaro Gimeno 79,-12.018291,-77.135539,2026-03-07 19:46:00
1750,3109,1,Barranco,Pasaje Marciano Pou 76,-12.025513,-76.938612,2026-04-05 00:40:00
1751,3113,1,Lince,Pasaje Hortensia Cortina 18,-12.029519,-76.999661,2026-08-04 20:27:00
1752,3116,1,San Juan de Lurigancho,Avenida de Marciano Elorza 46,-12.163446,-77.105493,2026-05-30 06:00:00
1753,3123,1,Jesús María,Avenida Caridad Montes 70 Apt. 62 ,-12.131986,-77.077486,2026-06-06 16:02:00
1754,3124,1,Magdalena,Ronda de Arcelia Quintero 41,-11.986728,-76.952505,2026-04-20 01:35:00
1755,3124,2,Pueblo Libre,Camino de Saturnino Bosch 43 Piso 9 ,-12.045612,-76.958735,2026-05-06 21:05:00
1756,3126,1,La Molina,Alameda de Florentina Garcia 4,-11.953988,-76.984787,2026-06-13 17:50:00
1757,3130,1,Barranco,Pasadizo Wilfredo Molins 36 Apt. 50 ,-12.078434,-77.125598,2026-06-15 06:21:00
1758,3132,1,Surco,C. Pepito Menendez 795 Puerta 1 ,-12.059759,-76.968982,2026-05-07 14:14:00
1759,3133,1,San Juan de Lurigancho,Plaza Calista Ortega 50 Puerta 3 ,-12.190057,-76.901158,2026-07-22 21:15:00
1760,3133,2,Surco,Callejón de Bárbara Tamarit 98,-12.043481,-76.995573,2026-08-09 00:05:00
1761,3134,1,Surco,Plaza de Moisés Huerta 65,-12.097360,-77.045311,2026-08-17 00:29:00
1762,3135,1,Magdalena,Pasadizo Pascual Iborra 33 Puerta 6 ,-12.007310,-76.918434,2026-08-03 12:02:00
1763,3135,2,Barranco,Alameda Mireia Barba 1,-12.023317,-76.968281,2026-05-11 11:18:00
1764,3137,1,Barranco,Acceso de Gertrudis Castellanos 2,-11.958117,-76.951070,2026-04-16 18:04:00
1765,3138,1,Barranco,Urbanización de Bárbara Villa 22 Apt. 16 ,-12.047435,-76.989300,2026-06-11 07:24:00
1766,3142,1,Miraflores,Urbanización Bruno Trujillo 28,-12.142233,-76.960033,2026-07-20 02:34:00
1767,3144,1,Lince,Acceso Hipólito Portero 83,-12.083174,-77.019396,2026-03-25 22:07:00
1768,3145,1,Pueblo Libre,Calle de Isaac Valencia 63,-11.985805,-77.022821,2026-05-08 15:22:00
1769,3149,1,Magdalena,Alameda Ciro Talavera 8,-12.131771,-76.976811,2026-03-27 21:31:00
1770,3151,1,San Isidro,Pasaje Soledad Vigil 34 Apt. 91 ,-12.177533,-76.953969,2026-03-25 20:53:00
1771,3151,2,San Borja,Cuesta Edu Serra 8 Puerta 8 ,-12.037801,-77.074578,2026-04-21 07:43:00
1772,3152,1,San Isidro,Callejón Nadia Trillo 46,-12.139939,-77.020780,2026-06-19 07:58:00
1773,3154,1,Lince,Camino Valero Quiroga 11,-12.003455,-77.034312,2026-08-09 01:21:00
1774,3154,2,San Isidro,Pasaje de Victor Acedo 26 Apt. 58 ,-12.110585,-77.125339,2026-08-17 21:42:00
1775,3156,1,Magdalena,Ronda Marina Ropero 9,-12.148441,-77.098841,2026-03-02 10:28:00
1776,3158,1,La Molina,Callejón de Clementina Mata 38 Apt. 44 ,-12.052816,-77.119991,2026-04-18 04:54:00
1777,3159,1,La Molina,Ronda de Concepción Blasco 70 Piso 6 ,-12.199102,-77.073402,2026-07-29 15:40:00
1778,3164,1,Magdalena,Avenida de Marco Lillo 49,-12.039842,-76.995020,2026-07-10 12:46:00
1779,3164,2,Callao,Calle Pastora Mariscal 48,-11.979533,-77.053442,2026-06-08 00:23:00
1780,3165,1,San Isidro,Cañada Vicenta Marqués 66,-12.047951,-77.006506,2026-06-29 00:13:00
1781,3171,1,Callao,Via Gastón Sastre 29,-12.147223,-77.031950,2026-06-04 13:00:00
1782,3171,2,Surco,C. de Flavio Izquierdo 414,-11.998874,-77.015201,2026-07-06 18:26:00
1783,3173,1,Callao,Calle Valentín Ferrán 93,-11.955332,-77.083149,2026-07-24 11:11:00
1784,3173,2,Surco,Rambla Bartolomé Palacios 68,-11.967054,-77.112859,2026-04-17 21:48:00
1785,3179,1,Barranco,Cañada de Plinio Boada 22 Piso 5 ,-12.183723,-76.919475,2026-03-22 08:20:00
1786,3179,2,Callao,C. de Tania Juliá 66 Piso 0 ,-12.132369,-77.075124,2026-03-27 02:28:00
1787,3181,1,San Isidro,Plaza Edgardo Gascón 588 Apt. 64 ,-12.170878,-76.925332,2026-08-29 05:27:00
1788,3183,1,La Molina,Urbanización Leonor Quiroga 536 Puerta 8 ,-12.142326,-77.148211,2026-05-03 13:43:00
1789,3185,1,Magdalena,Plaza de Herberto Pereira 69,-12.023343,-76.928531,2026-05-14 20:31:00
1790,3186,1,San Isidro,Calle Lupe Cerro 23 Piso 5 ,-12.001343,-76.929813,2026-05-30 08:29:00
1791,3186,2,Lince,Avenida de Imelda Gargallo 77 Puerta 5 ,-12.196981,-77.019496,2026-07-21 00:09:00
1792,3187,1,San Isidro,Ronda de Ainara Domingo 67,-11.958787,-77.093545,2026-03-07 19:06:00
1793,3187,2,Surco,Glorieta de Juan Pablo Palomares 82 Piso 1 ,-12.030556,-77.105259,2026-08-24 17:27:00
1794,3192,1,Magdalena,Glorieta de Azucena Gracia 7 Apt. 01 ,-12.053788,-76.921713,2026-08-15 06:10:00
1795,3195,1,San Isidro,Cañada Martina Fuster 45 Puerta 6 ,-12.161247,-77.089287,2026-07-10 17:29:00
1796,3196,1,San Isidro,Calle de Asdrubal Vallés 12,-12.190870,-76.979542,2026-04-17 17:39:00
1797,3196,2,San Isidro,Paseo Domingo Quirós 29 Piso 5 ,-11.951893,-76.961300,2026-05-16 01:50:00
1798,3197,1,Miraflores,Calle Arturo Caparrós 28 Piso 5 ,-12.173648,-77.016035,2026-05-04 16:22:00
1799,3197,2,Callao,Rambla Juanita Roldan 724 Puerta 0 ,-12.070179,-76.923448,2026-08-21 11:35:00
1800,3198,1,Jesús María,Paseo de Herberto Yáñez 3 Piso 9 ,-12.134743,-76.908583,2026-07-04 23:41:00
1801,3199,1,Jesús María,Plaza de Epifanio Poza 893,-12.121865,-76.901661,2026-04-23 03:14:00
1802,3200,1,Callao,Callejón de Benjamín Infante 56 Apt. 91 ,-12.115987,-77.033393,2026-08-13 08:53:00
1803,3201,1,Magdalena,Cuesta Nazaret Saldaña 81,-12.075674,-76.978069,2026-07-16 17:49:00
1804,3204,1,San Isidro,C. Florencia Cerdá 62,-12.109470,-76.952031,2026-04-01 18:29:00
1805,3208,1,Callao,Pasaje de Lope Arana 73 Apt. 62 ,-12.077959,-76.991543,2026-06-25 02:02:00
1806,3209,1,Pueblo Libre,Pasaje Rodrigo Carbonell 128 Puerta 0 ,-12.106655,-77.038420,2026-03-09 16:45:00
1807,3210,1,San Juan de Lurigancho,C. de Benigna Casanova 94 Piso 2 ,-12.061770,-77.078039,2026-07-09 18:18:00
1808,3212,1,Barranco,Acceso Emilia Montes 7,-12.060263,-77.123951,2026-06-11 03:21:00
1809,3212,2,Callao,C. de Iván Cuéllar 83,-12.165514,-77.107039,2026-08-21 07:52:00
1810,3213,1,Jesús María,Acceso Guadalupe Lerma 1,-12.027239,-77.106420,2026-04-12 13:19:00
1811,3215,1,Lince,Vial de Dorotea Fuente 2,-12.078858,-76.941677,2026-06-17 05:15:00
1812,3216,1,Miraflores,Camino Marita Cañete 6 Apt. 59 ,-12.008563,-76.930095,2026-07-29 18:13:00
1813,3218,1,Surco,Cañada Victor Manuel Acero 20,-12.137735,-77.067289,2026-05-27 06:45:00
1814,3218,2,San Borja,Pasadizo de Constanza Huerta 24,-11.981994,-77.008114,2026-03-05 07:08:00
1815,3219,1,San Isidro,Callejón de Josué Calderón 76,-12.120265,-77.104132,2026-08-20 12:29:00
